コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,247.00,249.00,246.00,248.00,57000,14092000
1305-T,ETFTPX,東証,1275.00,1277.00,1267.00,1276.00,92350,117506820
1306-T,TOPIX投,東証,1258.00,1260.00,1250.00,1260.00,1249720,1568799690
1308-T,上場TPX,東証,1243.00,1245.00,1238.00,1245.00,63400,78651000
1309-T,上証50連,東証,21080.00,21080.00,20770.00,21000.00,190,3992610
1310-T,ETF･コア30,東証,622.00,622.00,619.00,620.00,150,93000
1311-T,TOPIX30,東証,642.00,642.00,639.00,641.00,2660,1706000
1312-T,RN小型コア,東証,,,,,0,0
1313-T,KODEX200,東証,2458.00,2466.00,2458.00,2466.00,30,73850
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,791.00,810.00,791.00,810.00,530,419800
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,15440.00,15500.00,15390.00,15480.00,36071,556302040
1321-T,225投信,東証,15430.00,15500.00,15370.00,15490.00,271579,4185943080
1322-T,上場パンタ,東証,2941.00,2943.00,2941.00,2942.00,340,1000280
1323-T,南ア40,東証,,,,,0,0
1324-T,RTS連動,東証,109.00,109.00,107.00,108.00,59300,6410600
1325-T,ボベスパ,東証,194.00,195.00,193.00,194.00,19600,3790900
1326-T,SPDRゴール,東証,12790.00,12820.00,12780.00,12780.00,610,7800230
1327-T,EASY商品,東証,4430.00,4430.00,4430.00,4430.00,2,8860
1328-T,金連動,東証,3665.00,3670.00,3665.00,3665.00,320,1173100
1329-T,iS225,東証,15510.00,15560.00,15460.00,15560.00,24018,372257940
1330-T,上場225,東証,15490.00,15560.00,15440.00,15560.00,50220,777525900
1332-T,日水,東証1部,319.00,328.00,318.00,328.00,1475700,476766300
1333-T,マルハニチロ,東証1部,1526.00,1529.00,1518.00,1523.00,45800,69785900
1343-T,REIT-ETF,東証,1730.00,1735.00,1726.00,1732.00,17750,30705320
1344-T,MXSコア30,東証,610.00,611.00,610.00,610.00,5870,3580800
1345-T,上場Jリート,東証,1647.00,1649.00,1641.00,1641.00,15700,25826300
1346-T,MXS225,東証,15510.00,15590.00,15470.00,15590.00,17873,277222010
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1262.00,1264.00,1255.00,1264.00,23280,29310430
1349-T,アジア債券,東証,13270.00,13270.00,13110.00,13260.00,10,132260
1352-T,ホウスイ,東証1部,125.00,127.00,125.00,126.00,15000,1883000
1356-T,TPXベア2,東証,9060.00,9140.00,8990.00,9000.00,42960,389380100
1357-T,日経ダブ,東証,5240.00,5260.00,5180.00,5190.00,342024,1790588630
1358-T,上場2倍,東証,9400.00,9450.00,9330.00,9450.00,599,5628440
1376-T,カネコ種,JQスタンダード,929.00,934.00,923.00,931.00,3900,3621400
1377-T,サカタのタネ,東証1部,1519.00,1550.00,1517.00,1548.00,119800,183849500
