コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,3645.00,3645.00,3585.00,3585.00,33400,120724000
1305-T,ETFTPX,東証,1777.00,1778.00,1772.00,1775.00,159980,284031440
1306-T,TOPIX投,東証,1751.00,1753.00,1747.00,1748.00,2460460,4306521990
1308-T,上場TPX,東証,1737.00,1737.00,1731.00,1731.00,316800,549521900
1309-T,上証50連,東証,34600.00,34600.00,34400.00,34550.00,321,11079700
1310-T,ETF･コア30,東証,758.00,758.00,756.00,757.00,920,696620
1311-T,TOPIX30,東証,753.00,768.00,753.00,760.00,7380,5625110
1312-T,RN小型コア,東証,21160.00,21380.00,21150.00,21150.00,16,339600
1313-T,KODEX200,東証,3220.00,3220.00,3220.00,3220.00,10,32200
1314-T,上場新興,東証,1452.00,1452.00,1446.00,1446.00,200,289800
1319-T,300投信,東証,301.00,303.00,301.00,301.00,5000,1511000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,21500.00,21540.00,21470.00,21490.00,77698,1671500580
1321-T,225投信,東証,21510.00,21540.00,21470.00,21490.00,183280,3942564310
1322-T,上場パンタ,東証,5510.00,5620.00,5510.00,5600.00,410,2285000
1323-T,南ア40,東証,354.00,356.00,354.00,356.00,5000,1775800
1324-T,RTS連動,東証,127.00,127.00,126.00,126.00,56300,7113600
1325-T,ボベスパ,東証,221.00,221.00,218.00,219.00,121700,26750100
1326-T,SPDRゴール,東証,13800.00,13820.00,13790.00,13820.00,2977,41083390
1327-T,EASY商品,東証,3125.00,3125.00,3125.00,3125.00,3,9375
1328-T,金連動,東証,3755.00,3755.00,3720.00,3755.00,5290,19788650
1329-T,iS225,東証,21570.00,21640.00,21550.00,21570.00,1985,42849750
1330-T,上場225,東証,21600.00,21620.00,21550.00,21590.00,40420,872813400
1332-T,日水,東証1部,654.00,655.00,648.00,649.00,2134300,1387299500
1333-T,マルハニチロ,東証1部,3460.00,3490.00,3455.00,3460.00,211000,732421000
1343-T,REIT-ETF,東証,1752.00,1756.00,1746.00,1750.00,139680,244552310
1344-T,MXSコア30,東証,705.00,705.00,702.00,702.00,19250,13567180
1345-T,上場Jリート,東証,1654.00,1657.00,1644.00,1645.00,92400,152346100
1346-T,MXS225,東証,21590.00,21610.00,21550.00,21580.00,72344,1561788530
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1754.00,1755.00,1750.00,1750.00,152270,266812110
1349-T,アジア債券,東証,12890.00,12890.00,12890.00,12890.00,24,309360
1352-T,ホウスイ,東証1部,1230.00,1236.00,1230.00,1233.00,1200,1479200
1356-T,TPXベア2,東証,2745.00,2759.00,2742.00,2755.00,94060,258648850
1357-T,日経ダブ,東証,1536.00,1543.00,1533.00,1538.00,12519070,19248996970
1358-T,上場2倍,東証,16790.00,16820.00,16710.00,16760.00,6861,115130250
1360-T,日経ベア2,東証,3685.00,3705.00,3675.00,3690.00,685090,2525423500
1361-T,iS米HY債,東証,11960.00,11960.00,11930.00,11930.00,201,2398620
1362-T,iS新興債,東証,7350.00,7380.00,7310.00,7370.00,1530,11254830
1363-T,iS米国債,東証,21920.00,22030.00,21920.00,22030.00,43,946700
1364-T,iSJPX400,東証,15270.00,15270.00,15220.00,15230.00,477,7278070
1365-T,225ダブル,東証,13500.00,13540.00,13450.00,13500.00,59900,808759490
1366-T,225Dベア,東証,4010.00,4025.00,3995.00,4015.00,112572,451334310
1367-T,TPXダブル,東証,14090.00,14090.00,14010.00,14030.00,8771,123230020
1368-T,TPXDベア,東証,3990.00,4010.00,3980.00,4005.00,9862,39355075
1369-T,One225,東証,21050.00,21080.00,21000.00,21040.00,19921,419306650
1376-T,カネコ種,東証1部,1555.00,1579.00,1555.00,1572.00,3000,4699200
1377-T,サカタのタネ,東証1部,3505.00,3570.00,3505.00,3560.00,401800,1425070500
1379-T,ホクト,東証1部,1936.00,1946.00,1933.00,1941.00,81200,157493300
1380-T,秋川牧園,JQスタンダード,621.00,621.00,621.00,621.00,100,62100
1381-T,アクシーズ,JQスタンダード,3785.00,3905.00,3785.00,3855.00,1900,7290000
1382-T,ホーブ,JQスタンダード,993.00,993.00,991.00,991.00,500,496000
1383-T,ベルグアース,JQスタンダード,1455.00,1458.00,1450.00,1450.00,1000,1452200
1384-T,ホクリヨウ,東証1部,1140.00,1176.00,1133.00,1145.00,40400,46420900
1385-T,UBSユーロ50,東証,4790.00,4790.00,4770.00,4780.00,283,1351785
1386-T,UBS欧州,東証,8550.00,8560.00,8550.00,8550.00,61,521650
1387-T,欧通貨圏,東証,,,,,0,0
1388-T,欧州小型,東証,,,,,0,0
1389-T,UBS英大,東証,,,,,0,0
1390-T,UBSアジア,東証,4900.00,4900.00,4895.00,4895.00,33,161590
1391-T,UBSスイス,東証,2004.00,2009.00,1999.00,2008.00,42,84156
1392-T,UBS英国,東証,2851.00,2863.00,2851.00,2863.00,111,316982
1393-T,UBS米国,東証,,,,,0,0
1394-T,UBS先進,東証,,,,,0,0
1397-T,SMAM225,東証,21040.00,21040.00,21000.00,21010.00,50,1050540
1398-T,SMAMJリート,東証,1659.00,1659.00,1650.00,1651.00,1790,2958880
1399-T,上場ボラ,東証,1690.00,1690.00,1650.00,1650.00,170,285340
1400-T,ルーデン,JQグロース,233.00,245.00,233.00,244.00,64800,15621800
1401-T,エムビーエス,東証マザーズ,612.00,627.00,610.00,627.00,51500,31889000
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1407-T,ウエストHD,JQスタンダード,772.00,775.00,769.00,769.00,54800,42284600
1408-T,サムシングHD,JQグロース,505.00,505.00,499.00,499.00,7400,3708500
1413-T,桧家HD,東証2部,2611.00,2620.00,2476.00,2490.00,61300,157244600
1414-T,ショーボンド,東証1部,6320.00,6380.00,6320.00,6340.00,30300,192319000
1417-T,ミライトHD,東証1部,1393.00,1394.00,1371.00,1374.00,133600,183972800
