コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,183.00,184.00,182.00,182.00,43000,7861000
1305-T,ETFTPX,東証,756.00,758.00,756.00,757.00,15630,11834680
1306-T,TOPIX投,東証,754.00,758.00,754.00,758.00,340460,257262940
1308-T,上場TPX,東証,748.00,748.00,746.00,748.00,48800,36455000
1309-O,上証50連,大証,15000.00,15020.00,14980.00,15000.00,775,11627330
1310-T,ETF･コア30,東証,,,,,0,0
1311-T,TOPIX30,東証,394.00,394.00,393.00,393.00,20,7870
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,491.00,491.00,487.00,487.00,110,53970
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,893.00,893.00,893.00,893.00,10,8930
1319-T,300投信,東証,133.00,133.00,133.00,133.00,2000,266000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9120.00,9150.00,9120.00,9140.00,2731,24947980
1321-O,225投信,大証,9150.00,9170.00,9130.00,9160.00,35875,328093770
1322-T,上場パンタ,東証,2427.00,2442.00,2426.00,2442.00,1220,2965730
1323-O,南ア40,大証,290.00,290.00,290.00,290.00,200,58000
1324-O,RTS連動,大証,112.00,112.00,112.00,112.00,900,100800
1325-T,ボベスパ,東証,197.00,200.00,197.00,200.00,119700,23692900
1326-T,SPDRゴール,東証,12700.00,12730.00,12700.00,12720.00,807,10256250
1327-T,EASY商品,東証,,,,,0,0
1328-O,金連動,大証,3795.00,3805.00,3790.00,3790.00,3320,12601150
1329-T,iS225,東証,9060.00,9060.00,9060.00,9060.00,50,453000
1330-T,上場225,東証,9180.00,9190.00,9170.00,9190.00,11150,102375200
1332-T,日水,東証1部,179.00,179.00,177.00,177.00,572100,101995600
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,138.00,139.00,138.00,139.00,489000,67674000
1343-T,REIT-ETF,東証,1036.00,1036.00,1030.00,1033.00,23200,23967820
1344-T,MXSコア30,東証,385.00,385.00,385.00,385.00,50,19250
1345-T,上場Jリート,東証,988.00,989.00,984.00,986.00,11000,10842500
1346-O,MXS225,大証,9190.00,9210.00,9170.00,9210.00,7953,73024850
1347-T,上場グリチ,東証,,,,,0,0
