コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,183.00,184.00,183.00,183.00,47000,8609000
1305-T,ETFTPX,東証,919.00,920.00,917.00,917.00,56400,51799800
1306-T,TOPIX投,東証,925.00,925.00,922.00,922.00,413860,382165530
1308-T,上場TPX,東証,903.00,904.00,901.00,902.00,20300,18310200
1309-O,上証50連,大証,30500.00,30600.00,30400.00,30500.00,6265,190962350
1310-T,ETF･コア30,東証,517.00,517.00,517.00,517.00,700,361900
1311-T,TOPIX30,東証,523.00,523.00,520.00,520.00,1520,793440
1312-O,RN小型コア,大証,8830.00,8830.00,8830.00,8830.00,1,8830
1313-T,KODEX200,東証,1703.00,1705.00,1701.00,1701.00,420,715160
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,918.00,918.00,918.00,918.00,10,9180
1319-T,300投信,東証,156.00,156.00,156.00,156.00,3000,468000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10540.00,10560.00,10530.00,10560.00,19900,209871300
1321-O,225投信,大証,10600.00,10610.00,10580.00,10600.00,115034,1219024500
1322-T,上場パンタ,東証,4150.00,4160.00,4140.00,4140.00,3970,16479100
1323-O,南ア40,大証,284.00,285.00,283.00,283.00,20300,5752800
1324-O,RTS連動,大証,133.00,134.00,132.00,132.00,50900,6761900
1325-T,ボベスパ,東証,326.00,328.00,326.00,327.00,207800,67981700
1326-T,SPDRゴール,東証,9890.00,9910.00,9860.00,9900.00,13969,138163720
1327-T,EASY商品,東証,,,,,0,0
1328-O,金連動,大証,3000.00,3010.00,2995.00,3010.00,24960,74910950
1329-T,iS225,東証,10500.00,10530.00,10490.00,10530.00,920,9682700
1330-T,上場225,東証,10640.00,10660.00,10630.00,10650.00,69030,735052400
1332-T,日水,東証1部,256.00,258.00,255.00,257.00,473200,121633100
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,127.00,127.00,126.00,126.00,686000,86762000
1340-O,印ルピー,大証,195.00,195.00,194.00,195.00,12100,2358700
1341-O,伯レアル,大証,5270.00,5280.00,5270.00,5270.00,710,3742200
1342-O,露ルーブル,大証,310.00,310.00,310.00,310.00,3900,1209000
1343-T,REIT-ETF,東証,912.00,912.00,900.00,903.00,13660,12404310
1344-T,MXSコア30,東証,,,,,0,0
1345-T,上場Jリート,東証,895.00,900.00,895.00,900.00,5500,4934700
1346-O,MXS225,大証,,,,,0,0
1347-T,上場グリチ,東証,3290.00,3290.00,3280.00,3280.00,450,1476300
1348-T,MXSトピクス,東証,917.00,917.00,917.00,917.00,60,55020
1349-T,アジア債券,東証,10370.00,10480.00,10370.00,10480.00,46,481670
1352-T,ホウスイ,東証1部,101.00,102.00,101.00,102.00,10000,1011000
1376-J,カネコ種,JQ,730.00,730.00,727.00,727.00,800,583100
1377-T,サカタのタネ,東証1部,1353.00,1357.00,1348.00,1350.00,19400,26197900
1378-T,雪国マイタケ,東証2部,399.00,399.00,395.00,398.00,13200,5231900
1379-T,ホクト,東証1部,1951.00,1972.00,1951.00,1970.00,26600,52314600
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,153000.00,153000.00,153000.00,153000.00,1,153000
1400-H,ルーデン,HCグロース,4880.00,4900.00,4800.00,4800.00,236,1138870
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,293.00,293.00,293.00,293.00,100,29300
1407-J,ウエストHD,JQ,1220.00,1241.00,1201.00,1240.00,74200,90143000
1408-H,サムシングHD,HCグロース,,,,,0,0
1412-T,チャイナボーチ,東証1部外国,18600.00,18600.00,18500.00,18500.00,52,963450
1414-T,ショーボンド,東証1部,1562.00,1569.00,1556.00,1566.00,31800,49644200
1491-T,中外鉱,東証2部,41.00,41.00,41.00,41.00,151300,6203300
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,92.00,95.00,92.00,93.00,249400,23374300
1515-T,日鉄鉱,東証1部,432.00,435.00,431.00,431.00,111000,48080000
1518-T,三井松,東証1部,146.00,150.00,145.00,149.00,13206000,1947741000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,702000.00,711000.00,701000.00,707000.00,3574,2526344000
1606-T,海洋掘削,東証1部,6190.00,6190.00,6050.00,6180.00,270700,1660412000
1610-T,ETF･電機,東証,1317.00,1317.00,1317.00,1317.00,500,658500
1612-T,ETF･銀行,東証,133.00,133.00,132.00,132.00,7000,927000
1613-T,電機,東証,1301.00,1301.00,1301.00,1301.00,10,13010
1615-T,銀行,東証,138.00,139.00,137.00,137.00,810400,111441400
1617-T,食品,東証,14700.00,14720.00,14680.00,14680.00,14,205800
1618-T,エネ資源,東証,11470.00,11640.00,11470.00,11640.00,32,371220
1619-T,建設資材,東証,,,,,0,0
1620-T,素材化学,東証,,,,,0,0
1621-T,医薬品,東証,10830.00,10830.00,10820.00,10820.00,7,75790
1622-T,自動車,東証,12720.00,12720.00,12720.00,12720.00,10,127200
1623-T,鉄鋼非鉄,東証,,,,,0,0
1624-T,機械,東証,,,,,0,0
1625-T,電機精密,東証,10360.00,10360.00,10360.00,10360.00,3,31080
1626-T,情通サ他,東証,8530.00,8530.00,8530.00,8530.00,1,8530
1627-T,電力ガス,東証,11210.00,11220.00,11210.00,11220.00,5,56080
1628-T,運輸物流,東証,,,,,0,0
1629-T,商社卸売,東証,18100.00,18100.00,18100.00,18100.00,1,18100
1630-T,小売,東証,,,,,0,0
1631-T,銀行・17,東証,8100.00,8100.00,8090.00,8090.00,77,623640
1632-T,金融,東証,,,,,0,0
1633-T,不動産,東証,16190.00,16190.00,16190.00,16190.00,1,16190
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,,,,,0,0
1636-T,ダイワ建設,東証,,,,,0,0
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,,,,,0,0
1639-T,ダイワ自動,東証,12500.00,12500.00,12500.00,12500.00,1,12500
