コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,251.00,253.00,250.00,251.00,281000,70675000
1305-T,ETFTPX,東証,1697.00,1721.00,1690.00,1714.00,131000,224607500
1306-T,TOPIX投,東証,1697.00,1709.00,1684.00,1704.00,3836700,6516769900
1308-T,上場TPX,東証,1684.00,1703.00,1679.00,1698.00,292000,494066000
1310-T,ETF･コア30,東証,1058.00,1076.00,1058.00,1076.00,900,961100
1311-T,TOPIX30,東証,1073.00,1080.00,1073.00,1080.00,4800,5170500
1319-T,300投信,東証,330.00,330.00,327.00,327.00,4000,1317000
1319-O,300投信,大証,,,,,0,0
1320-O,ETF225,大証,17230.00,17360.00,17120.00,17280.00,40190,694828600
1321-O,225投信,大証,17160.00,17310.00,17080.00,17220.00,489410,8426706900
1329-T,IS225,東証,16900.00,17370.00,16870.00,16990.00,720,12321300
1330-T,上場225,東証,17280.00,17400.00,17170.00,17320.00,239590,4144234600
1331-T,ニチロ,東証1部,219.00,219.00,215.00,217.00,327000,71018000
1332-T,日水,東証1部,702.00,717.00,701.00,711.00,2090400,1479092300
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハ本社,東証1部,240.00,243.00,239.00,242.00,663000,159934000
1352-T,ホウスイ,東証1部,191.00,197.00,191.00,197.00,281000,54545000
1376-J,カネコ種,JQ,675.00,676.00,675.00,675.00,3600,2431500
1377-T,サカタのタネ,東証1部,1434.00,1454.00,1430.00,1447.00,50700,73114200
1378-T,雪国マイタケ,東証2部,470.00,470.00,466.00,466.00,8700,4070100
1379-T,ホクト,東証1部,2050.00,2080.00,2045.00,2065.00,46900,96931500
1380-J,秋川牧園,JQ,595.00,595.00,595.00,595.00,1000,595000
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,248000.00,250000.00,248000.00,250000.00,8,1989000
1400-H,アライヴ,HCグロース,58000.00,58000.00,55200.00,56500.00,22,1263900
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,850.00,850.00,839.00,840.00,13100,11048700
1407-J,ウエストHD,JQ,546.00,554.00,540.00,552.00,4700,2559000
1408-H,サムシングHD,HCグロース,240000.00,257000.00,232000.00,256000.00,130,31720000
1491-T,中外鉱,東証2部,103.00,104.00,101.00,103.00,3866500,394607200
1491-O,中外鉱,大証2部,,,,,0,0
1503-T,住友炭,東証1部,121.00,122.00,119.00,121.00,2785000,335500000
1503-O,住友炭,大証1部,,,,,0,0
1515-T,日鉄鉱,東証1部,877.00,882.00,865.00,881.00,241000,211126000
1518-T,三井松,東証1部,134.00,135.00,133.00,135.00,382000,51172000
1605-T,国際帝石,東証1部,915000.00,919000.00,908000.00,919000.00,5810,5308642000
1610-T,ETF･電機,東証,2310.00,2310.00,2310.00,2310.00,200,462000
1612-T,ETF･銀行,東証,432.00,433.00,432.00,433.00,2000,865000
1613-T,電機,東証,2265.00,2325.00,2265.00,2300.00,5500,12599500
1615-T,銀行,東証,425.00,433.00,423.00,433.00,2599700,1116962700
1661-T,ガス開,東証1部,778.00,779.00,772.00,778.00,73000,56646000
1662-T,石油資源,東証1部,6590.00,6630.00,6540.00,6630.00,175500,1155800000
1701-T,昭和KDE,東証2部,216.00,266.00,214.00,258.00,2726000,661900000
1710-O,ジェイオーHD,大証2部,1790.00,1799.00,1735.00,1799.00,9600,16995000
1711-T,省電舎,東証マザーズ,300000.00,311000.00,300000.00,311000.00,4,1233000
1712-T,ダイセキソリュ,東証マザーズ,339000.00,358000.00,338000.00,350000.00,320,111643000
1716-J,第一カッター,JQ,822.00,825.00,815.00,816.00,1400,1150300
1717-J,明豊ファシリ,JQ,239.00,239.00,233.00,234.00,4700,1117500
1718-J,美樹工業,JQ,377.00,380.00,370.00,380.00,34000,12769000
