コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,174.00,174.00,172.00,173.00,138000,23818000
1305-T,ETFTPX,東証,1415.00,1421.00,1409.00,1421.00,337500,476872400
1306-T,TOPIX投,東証,1405.00,1410.00,1398.00,1409.00,2943100,4134130300
1308-T,上場TPX,東証,1402.00,1407.00,1397.00,1407.00,486000,681849000
1309-O,上証50連,大証,50600.00,51000.00,49000.00,50000.00,12507,629779000
1310-T,ETF･コア30,東証,896.00,899.00,890.00,892.00,2800,2504700
1311-T,TOPIX30,東証,904.00,904.00,877.00,896.00,57800,51328100
1312-O,RN小型コア,大証,11990.00,12100.00,11960.00,12000.00,3340,40036700
1313-T,KODEX200,東証,2470.00,2470.00,2470.00,2470.00,4000,9880000
1314-T,上場新興,東証,918.00,923.00,917.00,920.00,13100,12076200
1316-T,上場大型,東証,1025.00,1025.00,1025.00,1025.00,200,205000
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,279.00,281.00,275.00,275.00,65000,18076000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,14380.00,14410.00,14300.00,14390.00,63570,914235600
1321-O,225投信,大証,14330.00,14370.00,14270.00,14330.00,492190,7051398200
1322-T,上場パンタ,東証,5930.00,5930.00,5800.00,5860.00,53340,312764200
1328-O,金連動,大証,2850.00,2855.00,2830.00,2855.00,155380,442275650
1329-T,iS225,東証,14160.00,14170.00,14070.00,14150.00,630,8906100
1330-T,上場225,東証,14420.00,14460.00,14360.00,14450.00,259230,3736475300
1332-T,日水,東証1部,460.00,469.00,455.00,466.00,1962800,906792800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,160.00,162.00,158.00,161.00,2237000,357696000
1352-T,ホウスイ,東証1部,140.00,141.00,138.00,139.00,44000,6100000
1376-J,カネコ種,JQ,710.00,714.00,691.00,701.00,11700,8207200
1377-T,サカタのタネ,東証1部,1664.00,1667.00,1645.00,1660.00,177900,295037800
1378-T,雪国マイタケ,東証2部,361.00,380.00,357.00,380.00,42700,15792600
1379-T,ホクト,東証1部,2165.00,2165.00,2110.00,2125.00,165800,353895000
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,183000.00,190000.00,181000.00,186000.00,38,7012000
1400-H,アライヴ,HCグロース,20160.00,20350.00,19800.00,20020.00,345,6923270
1401-F,エムビーエス,福証Q-Board,150000.00,150000.00,150000.00,150000.00,1,150000
1405-T,サーラ住宅,東証2部,503.00,503.00,488.00,502.00,2700,1356400
1407-J,ウエストHD,JQ,345.00,347.00,345.00,347.00,400,138200
1408-H,サムシングHD,HCグロース,72900.00,72900.00,67900.00,72000.00,229,16288000
1412-T,チャイナボーチ,東証1部外国,128000.00,132000.00,127000.00,132000.00,451,58457000
1414-T,ショーボンド,東証1部,1162.00,1174.00,1160.00,1168.00,20600,24037700
1491-T,中外鉱,東証2部,37.00,37.00,35.00,36.00,966100,34825200
1491-O,中外鉱,大証2部,36.00,36.00,36.00,36.00,5300,190800
1503-T,住友炭,東証1部,84.00,85.00,83.00,83.00,1873000,157116500
1503-O,住友炭,大証1部,,,,,0,0
1515-T,日鉄鉱,東証1部,628.00,635.00,628.00,631.00,110000,69444000
1518-T,三井松,東証1部,261.00,261.00,254.00,257.00,3533000,905417000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,1130000.00,1140000.00,1120000.00,1130000.00,5544,6268300000
1610-T,ETF･電機,東証,1949.00,1949.00,1949.00,1949.00,100,194900
1612-T,ETF･銀行,東証,316.00,318.00,313.00,314.00,18000,5680000
1613-T,電機,東証,1940.00,1958.00,1940.00,1958.00,1700,3311800
1615-T,銀行,東証,321.00,321.00,315.00,318.00,3811900,1210270200
1617-T,食品,東証,,,,,0,0
1618-T,エネ資源,東証,18780.00,18780.00,18500.00,18590.00,200,3715100
1619-T,建設資材,東証,,,,,0,0
1620-T,素材化学,東証,15080.00,15080.00,15080.00,15080.00,10,150800
1621-T,医薬品,東証,13430.00,13430.00,13400.00,13400.00,20,268300
1622-T,自動車,東証,16570.00,16570.00,16490.00,16490.00,60,993400
1623-T,鉄鋼非鉄,東証,,,,,0,0
1624-T,機械,東証,,,,,0,0
1625-T,電機精密,東証,15120.00,15120.00,15120.00,15120.00,10,151200
1626-T,情通サ他,東証,,,,,0,0
1627-T,電力ガス,東証,12990.00,12990.00,12990.00,12990.00,300,3897000
1628-T,運輸物流,東証,,,,,0,0
1629-T,商社卸売,東証,31650.00,31650.00,31250.00,31350.00,3510,110712500
1630-T,小売,東証,,,,,0,0
1631-T,銀行・17,東証,20030.00,20030.00,19860.00,20020.00,440,8774700
