コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,188.00,190.00,186.00,190.00,161000,30365000
1305-T,ETFTPX,東証,840.00,858.00,836.00,853.00,229400,194453300
1306-T,TOPIX投,東証,839.00,857.00,833.00,851.00,10484930,8901026310
1308-T,上場TPX,東証,821.00,841.00,820.00,838.00,711000,591914000
1309-O,上証50連,大証,27870.00,28050.00,27400.00,27650.00,23421,649559040
1310-T,ETF･コア30,東証,480.00,498.00,480.00,495.00,4700,2299100
1311-T,TOPIX30,東証,488.00,498.00,487.00,498.00,77070,37959630
1312-O,RN小型コア,大証,8110.00,8180.00,7730.00,7730.00,11,88240
1313-T,KODEX200,東証,1200.00,1230.00,1180.00,1182.00,690,826000
1314-T,上場新興,東証,457.00,480.00,457.00,478.00,3000,1418400
1316-T,上場大型,東証,579.00,579.00,564.00,566.00,3900,2229800
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,824.00,824.00,824.00,824.00,200,164800
1319-T,300投信,東証,166.00,166.00,164.00,165.00,11000,1822000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8730.00,8960.00,8670.00,8900.00,290660,2559649600
1321-O,225投信,大証,8770.00,8990.00,8670.00,8910.00,1641728,14483096020
1322-T,上場パンタ,東証,3890.00,3900.00,3780.00,3820.00,86240,330999200
1323-O,南ア40,大証,220.00,221.00,217.00,220.00,56200,12355200
1324-O,RTS連動,大証,85.00,86.00,84.00,84.00,567400,48064700
1325-T,ボベスパ,東証,190.00,195.00,190.00,195.00,208200,39867000
1326-T,SPDRゴール,東証,8920.00,9020.00,8920.00,9000.00,25539,228980990
1327-T,EASY商品,東証,3310.00,3390.00,3310.00,3370.00,6637,22101110
1328-O,金連動,大証,2810.00,2815.00,2800.00,2805.00,118840,333739350
1329-T,iS225,東証,8620.00,8770.00,8580.00,8740.00,7800,67858900
1330-T,上場225,東証,8760.00,9010.00,8690.00,8960.00,807980,7169522500
1332-T,日水,東証1部,267.00,270.00,262.00,268.00,2178500,580272300
1332-O,日水,大証1部,268.00,268.00,268.00,268.00,200,53600
1334-T,マルハニチロHD,東証1部,138.00,141.00,137.00,140.00,3052000,424808000
