コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,3080.00,3090.00,3060.00,3080.00,18100,55676500
1305-T,ETFTPX,東証,1636.00,1637.00,1628.00,1631.00,48380,79087640
1306-T,TOPIX投,東証,1613.00,1614.00,1605.00,1608.00,520620,838357800
1308-T,上場TPX,東証,1597.00,1598.00,1590.00,1594.00,103500,165174600
1309-T,上証50連,東証,27100.00,27100.00,26460.00,26910.00,659,17670640
1310-T,ETF･コア30,東証,712.00,712.00,712.00,712.00,10,7120
1311-T,TOPIX30,東証,736.00,736.00,725.00,725.00,5720,4205910
1312-T,RN小型コア,東証,19250.00,19250.00,19250.00,19250.00,1,19250
1313-T,KODEX200,東証,3100.00,3100.00,3100.00,3100.00,100,310000
1314-T,上場新興,東証,,,,,0,0
1319-T,300投信,東証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,20260.00,20260.00,20160.00,20190.00,16451,332500080
1321-T,225投信,東証,20240.00,20250.00,20140.00,20160.00,129395,2614155600
1322-T,上場パンタ,東証,4530.00,4530.00,4345.00,4415.00,140,627500
1323-T,南ア40,東証,348.00,348.00,348.00,348.00,800,278400
1324-T,RTS連動,東証,119.00,119.00,118.00,119.00,34000,4030600
1325-T,ボベスパ,東証,169.00,174.00,169.00,172.00,1056300,180405200
1326-T,SPDRゴール,東証,13240.00,13250.00,13220.00,13230.00,4064,53773940
1327-T,EASY商品,東証,3235.00,3235.00,3235.00,3235.00,6,19410
1328-T,金連動,東証,3700.00,3700.00,3700.00,3700.00,540,1998000
1329-T,iS225,東証,20180.00,20200.00,20100.00,20120.00,922,18591260
1330-T,上場225,東証,20310.00,20320.00,20210.00,20230.00,41700,844743500
1332-T,日水,東証1部,579.00,583.00,576.00,579.00,667300,386352000
1333-T,マルハニチロ,東証1部,3125.00,3130.00,3100.00,3130.00,173700,541761000
1343-T,REIT-ETF,東証,1871.00,1871.00,1859.00,1862.00,23820,44335680
1344-T,MXSコア30,東証,692.00,692.00,692.00,692.00,70,48440
1345-T,上場Jリート,東証,1777.00,1777.00,1765.00,1765.00,9100,16068500
1346-T,MXS225,東証,20210.00,20220.00,20100.00,20120.00,12678,255887440
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1606.00,1607.00,1597.00,1602.00,81220,130150480
1349-T,アジア債券,東証,,,,,0,0
1352-T,ホウスイ,東証1部,119.00,120.00,119.00,120.00,15000,1789000
1356-T,TPXベア2,東証,3385.00,3420.00,3380.00,3405.00,40220,136660650
1357-T,日経ダブ,東証,1815.00,1834.00,1813.00,1828.00,5100814,9297125865
1358-T,上場2倍,東証,14500.00,14530.00,14370.00,14410.00,4185,60631210
1360-T,日経ベア2,東証,4360.00,4405.00,4350.00,4385.00,214790,939668250
1361-T,iS米HY債,東証,11700.00,11700.00,11650.00,11670.00,246,2872140
1362-T,iS新興債,東証,7270.00,7270.00,7170.00,7170.00,518,3735600
1363-T,iS米国債,東証,22030.00,22030.00,21990.00,22000.00,79,1738140
1364-T,iSJPX400,東証,14080.00,14100.00,14060.00,14060.00,1251,17632080
1365-T,225ダブル,東証,11670.00,11680.00,11560.00,11590.00,26191,304407940
1366-T,225Dベア,東証,4735.00,4785.00,4735.00,4775.00,44043,209455175
1367-T,TPXダブル,東証,11640.00,11650.00,11510.00,11580.00,4741,54865980
1368-T,TPXDベア,東証,4935.00,4970.00,4915.00,4945.00,3254,16071050
1369-T,One225,東証,19780.00,19780.00,19780.00,19780.00,1,19780
1376-T,カネコ種,東証1部,1489.00,1489.00,1478.00,1487.00,1000,1483700
1377-T,サカタのタネ,東証1部,3450.00,3450.00,3395.00,3395.00,72300,246658500
1379-T,ホクト,東証1部,2044.00,2045.00,2022.00,2030.00,35300,71628000
1380-T,秋川牧園,JQスタンダード,615.00,615.00,615.00,615.00,1000,615000
1381-T,アクシーズ,JQスタンダード,2768.00,2899.00,2756.00,2899.00,1500,4220800
1382-T,ホーブ,JQスタンダード,1000.00,1000.00,1000.00,1000.00,500,500000
1383-T,ベルグアース,JQスタンダード,1416.00,1433.00,1416.00,1419.00,1000,1423200
1384-T,ホクリヨウ,東証1部,892.00,896.00,886.00,890.00,19500,17385200
1385-T,UBSユーロ50,東証,4500.00,4500.00,4450.00,4455.00,274,1226590
1386-T,UBS欧州,東証,8180.00,8180.00,8070.00,8070.00,59,477020
1387-T,欧通貨圏,東証,15540.00,15540.00,15540.00,15540.00,22,341880
1388-T,欧州小型,東証,11970.00,11970.00,11970.00,11970.00,1,11970
1389-T,UBS英大,東証,,,,,0,0
1390-T,UBSアジア,東証,4610.00,4610.00,4540.00,4575.00,226,1028225
1391-T,UBSスイス,東証,1970.00,1970.00,1931.00,1942.00,327,635338
1392-T,UBS英国,東証,2829.00,2829.00,2778.00,2791.00,484,1349119
1393-T,UBS米国,東証,,,,,0,0
1394-T,UBS先進,東証,21360.00,21360.00,21020.00,21030.00,16,337390
1397-T,SMAM225,東証,19640.00,19640.00,19640.00,19640.00,2,39280
1398-T,SMAMJリート,東証,,,,,0,0
1399-T,上場ボラ,東証,1575.00,1575.00,1575.00,1575.00,10,15750
1400-T,ルーデン,JQグロース,155.00,156.00,155.00,155.00,2800,434500
1401-T,エムビーエス,東証マザーズ,568.00,580.00,558.00,574.00,9800,5573800
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1407-T,ウエストHD,JQスタンダード,795.00,801.00,787.00,794.00,45800,36387100
1408-T,サムシングHD,JQグロース,462.00,464.00,462.00,464.00,300,138800
1413-T,桧家HD,東証2部,2171.00,2184.00,2171.00,2172.00,1100,2392600
1414-T,ショーボンド,東証1部,5240.00,5240.00,5170.00,5190.00,40700,211544000
