コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,216.00,218.00,208.00,218.00,992000,211804000
1305-T,ETFTPX,東証,1435.00,1435.00,1418.00,1431.00,34300,48917300
1306-T,TOPIX投,東証,1424.00,1424.00,1406.00,1422.00,2046100,2900053300
1308-T,上場TPX,東証,1419.00,1420.00,1404.00,1419.00,430000,608608000
1309-O,上証50連,大証,39750.00,40200.00,38750.00,39600.00,6937,273714050
1310-T,ETF･コア30,東証,903.00,906.00,894.00,901.00,4700,4221400
1311-T,TOPIX30,東証,900.00,907.00,894.00,903.00,44400,39942500
1312-O,RN小型コア,大証,11900.00,12070.00,11900.00,12070.00,90,1077800
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,882.00,889.00,875.00,884.00,3600,3170600
1316-T,上場大型,東証,1031.00,1031.00,1031.00,1031.00,600,618600
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,273.00,278.00,271.00,274.00,18000,4921000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,14510.00,14540.00,14340.00,14530.00,40300,580317100
1321-O,225投信,大証,14430.00,14500.00,14290.00,14480.00,534030,7696523200
1322-T,上場パンタ,東証,4850.00,4870.00,4750.00,4830.00,6630,31879200
1328-O,金連動,大証,2935.00,2955.00,2930.00,2950.00,80840,237767850
1329-T,iS225,東証,14240.00,14350.00,14160.00,14280.00,390,5562700
1330-T,上場225,東証,14560.00,14590.00,14390.00,14590.00,461530,6699599600
1332-T,日水,東証1部,454.00,461.00,450.00,453.00,3769400,1709320800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,198.00,198.00,191.00,195.00,5403000,1049715000
1352-T,ホウスイ,東証1部,166.00,167.00,156.00,164.00,416000,67069000
1376-J,カネコ種,JQ,910.00,914.00,881.00,900.00,64600,57953700
1377-T,サカタのタネ,東証1部,1681.00,1696.00,1650.00,1663.00,111200,185049400
1378-T,雪国マイタケ,東証2部,361.00,363.00,360.00,361.00,9100,3283300
1379-T,ホクト,東証1部,2180.00,2275.00,2175.00,2245.00,126900,283111000
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,203000.00,203000.00,203000.00,203000.00,1,203000
1400-H,アライヴ,HCグロース,20500.00,21430.00,20010.00,20360.00,501,10303900
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,455.00,464.00,455.00,464.00,1000,459500
1407-J,ウエストHD,JQ,400.00,400.00,400.00,400.00,1500,600000
1408-H,サムシングHD,HCグロース,58200.00,58200.00,56600.00,56600.00,13,749800
1412-T,チャイナボーチ,東証1部外国,101000.00,101000.00,99800.00,100000.00,422,42244500
1414-T,ショーボンド,東証1部,1413.00,1418.00,1399.00,1411.00,57200,80642800
1491-T,中外鉱,東証2部,34.00,35.00,33.00,35.00,885200,30151600
1491-O,中外鉱,大証2部,,,,,0,0
1503-T,住友炭,東証1部,128.00,130.00,122.00,129.00,22260500,2787104000
1503-O,住友炭,大証1部,,,,,0,0
1515-T,日鉄鉱,東証1部,478.00,478.00,456.00,469.00,889000,414864000
1518-T,三井松,東証1部,353.00,364.00,347.00,363.00,7355000,2606150000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,1310000.00,1310000.00,1280000.00,1290000.00,5685,7344170000
1610-T,ETF･電機,東証,2000.00,2010.00,2000.00,2010.00,200,401000
1612-T,ETF･銀行,東証,311.00,311.00,308.00,308.00,3000,929000
1613-T,電機,東証,2000.00,2000.00,2000.00,2000.00,100,200000
1615-T,銀行,東証,310.00,312.00,304.00,308.00,1505400,462846100
1617-T,食品,東証,17700.00,17700.00,17700.00,17700.00,20,354000
1618-T,エネ資源,東証,20670.00,20730.00,20470.00,20550.00,530,10911200
1619-T,建設資材,東証,,,,,0,0
1620-T,素材化学,東証,,,,,0,0
1621-T,医薬品,東証,14170.00,14170.00,13980.00,13980.00,20,281500
1622-T,自動車,東証,17430.00,17430.00,17430.00,17430.00,40,697200
1623-T,鉄鋼非鉄,東証,38100.00,38100.00,38100.00,38100.00,30,1143000
1624-T,機械,東証,,,,,0,0
1625-T,電機精密,東証,,,,,0,0
1626-T,情通サ他,東証,,,,,0,0
1627-T,電力ガス,東証,,,,,0,0
1628-T,運輸物流,東証,,,,,0,0
1629-T,商社卸売,東証,32800.00,32800.00,32750.00,32750.00,20,655500
1630-T,小売,東証,,,,,0,0
1631-T,銀行・17,東証,,,,,0,0
1632-T,金融,東証,,,,,0,0
1633-T,不動産,東証,28760.00,28760.00,27780.00,27780.00,20,565400
1661-T,ガス開,東証1部,737.00,737.00,713.00,723.00,124000,89901000
1662-T,石油資源,東証1部,7370.00,7370.00,7180.00,7270.00,192300,1393549000
1701-T,昭和KDE,東証2部,139.00,143.00,139.00,143.00,38000,5301000
1710-O,ジェイオーHD,大証2部,198.00,269.00,185.00,185.00,4232100,996626600
1711-T,省電舎,東証マザーズ,315000.00,315000.00,310000.00,310000.00,9,2825000
1712-T,ダイセキソリュ,東証1部,271000.00,271000.00,267000.00,268000.00,92,24738000
1716-J,第一カッター,JQ,870.00,870.00,870.00,870.00,100,87000
1717-J,明豊ファシリ,JQ,141.00,141.00,139.00,140.00,18300,2559800
1718-J,美樹工業,JQ,229.00,229.00,222.00,222.00,7000,1589000
1719-T,ハザマ,東証1部,116.00,119.00,116.00,117.00,116100,13608100
1720-T,東急建設,東証1部,363.00,374.00,363.00,371.00,147560,54440460
1721-T,コムシスHD,東証1部,940.00,943.00,923.00,933.00,2257000,2105484000
1721-O,コムシスHD,大証1部,,,,,0,0
1722-T,MISAWA,東証1部,624.00,625.00,600.00,619.00,409300,250124500
1722-O,MISAWA,大証1部,,,,,0,0
1723-J,日本電技,JQ,989.00,990.00,981.00,990.00,1200,1182300
1724-J,シンクレイヤ,JQ,,,,,0,0
1725-T,フジタ,東証2部,239.00,241.00,237.00,240.00,6700,1599500
1726-T,BRHD,東証2部,125.00,125.00,125.00,125.00,7000,875000
1728-J,ミサワ中国,JQ,276.00,276.00,276.00,276.00,13000,3588000
1729-H,三光ソフラン,HCグロース,66.00,67.00,66.00,67.00,61000,4071000
1730-J,麻生フオーム,JQ,,,,,0,0
1734-S,北弘電社,札証,115.00,115.00,114.00,114.00,13000,1486000
1735-J,伊田テクノス,JQ,,,,,0,0
1736-J,オーテック,JQ,665.00,666.00,665.00,665.00,4000,2661000
1737-T,三井エンジ,東証2部,,,,,0,0
1739-H,SEED,HCグロース,73000.00,76000.00,73000.00,76000.00,2,149000
1742-T,セコムテクノ,東証2部,2980.00,2980.00,2960.00,2960.00,2500,7422500
1743-O,コーアツ工業,大証2部,321.00,321.00,321.00,321.00,1000,321000
1743-F,コーアツ工業,福証,,,,,0,0
1744-J,キョーエイ,JQ,129.00,129.00,129.00,129.00,5000,645000
1750-O,カナック,大証2部,,,,,0,0
1751-J,日立プラサ,JQ,721.00,721.00,721.00,721.00,300,216300
1753-J,土屋ツバイ,JQ,,,,,0,0
1754-J,東新住建,JQ,442.00,444.00,437.00,437.00,6200,2731700
1756-J,和興エンジ,JQ,227.00,227.00,227.00,227.00,2000,454000
1757-O,東邦グロ,大証2部,134.00,148.00,130.00,137.00,4088010,561975600
1758-J,太洋基礎,JQ,338.00,338.00,335.00,335.00,2000,673000
1761-S,ミサワ北海,札証,465.00,465.00,465.00,465.00,1000,465000
1762-T,高松建設,東証1部,1266.00,1310.00,1266.00,1310.00,21400,27358900
1762-O,高松建設,大証1部,,,,,0,0
1763-J,北陸ミサワ,JQ,280.00,280.00,280.00,280.00,500,140000
1764-T,工藤建設,東証2部,,,,,0,0
1766-T,東建コーポ,東証1部,3900.00,3930.00,3850.00,3920.00,29740,115755300
1767-T,沖ウィンテック,東証2部,550.00,550.00,540.00,540.00,2000,1090000
1768-O,ソネック,大証2部,225.00,225.00,220.00,220.00,8000,1785000
1770-J,藤田エンジ,JQ,,,,,0,0
1771-F,日本乾溜,福証,134.00,135.00,130.00,135.00,5000,668000
1773-T,YTL,東証1部外国,226.00,226.00,223.00,223.00,21000,4714000
