コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,204.00,205.00,198.00,201.00,374000,75167000
1305-T,ETFTPX,東証,1611.00,1613.00,1600.00,1602.00,21700,34887700
1306-T,TOPIX投,東証,1597.00,1602.00,1588.00,1590.00,724500,1156003900
1308-T,上場TPX,東証,1594.00,1597.00,1584.00,1584.00,80000,127393000
1309-O,上証50連,大証,77500.00,79300.00,76500.00,77700.00,43601,3403665200
1310-T,ETF･コア30,東証,970.00,970.00,966.00,966.00,300,290600
1311-T,TOPIX30,東証,976.00,978.00,969.00,969.00,1400,1362900
1312-O,RN小型コア,大証,14160.00,14180.00,14050.00,14100.00,30870,435910500
1319-T,300投信,東証,316.00,316.00,316.00,316.00,4000,1264000
1319-O,300投信,大証,,,,,0,0
1320-O,ETF225,大証,16780.00,16810.00,16710.00,16720.00,17010,285394100
1321-O,225投信,大証,16710.00,16750.00,16640.00,16660.00,160520,2681792900
1328-O,金連動,大証,2815.00,2825.00,2805.00,2820.00,17040,47993750
1329-T,iS225,東証,16570.00,16680.00,16550.00,16550.00,650,10779500
1330-T,上場225,東証,16820.00,16860.00,16760.00,16770.00,92520,1556487400
1332-T,日水,東証1部,585.00,585.00,575.00,576.00,945400,548134600
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,181.00,181.00,177.00,178.00,568000,101605000
1352-T,ホウスイ,東証1部,154.00,160.00,154.00,158.00,28000,4411000
1376-J,カネコ種,JQ,668.00,668.00,667.00,667.00,1200,801300
1377-T,サカタのタネ,東証1部,1515.00,1524.00,1507.00,1512.00,23100,34958700
1378-T,雪国マイタケ,東証2部,378.00,380.00,378.00,380.00,7900,2988600
1379-T,ホクト,東証1部,1795.00,1808.00,1795.00,1800.00,121200,218414700
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,197000.00,197000.00,197000.00,197000.00,1,197000
1400-H,アライヴ,HCグロース,179000.00,179000.00,179000.00,179000.00,1,179000
1401-F,エムビーエス,福証Q-Board,161000.00,161000.00,160000.00,160000.00,7,1125000
1405-T,サーラ住宅,東証2部,680.00,680.00,680.00,680.00,300,204000
1407-J,ウエストHD,JQ,493.00,497.00,490.00,491.00,1300,640000
1408-H,サムシングHD,HCグロース,111000.00,113000.00,109000.00,109000.00,37,4130000
1412-T,チャイナボーチ,東証1部外国,244000.00,244000.00,239000.00,240000.00,444,107573000
1491-T,中外鉱,東証2部,44.00,45.00,43.00,45.00,1924000,84606500
1491-O,中外鉱,大証2部,,,,,0,0
1503-T,住友炭,東証1部,116.00,118.00,115.00,116.00,1584500,184914500
1503-O,住友炭,大証1部,,,,,0,0
1515-T,日鉄鉱,東証1部,895.00,905.00,887.00,890.00,147000,131224000
1518-T,三井松,東証1部,190.00,190.00,187.00,187.00,430000,81066000
1605-T,国際帝石,東証1部,1200000.00,1210000.00,1190000.00,1200000.00,2877,3458820000
1610-T,ETF･電機,東証,2160.00,2160.00,2150.00,2150.00,400,863000
1612-T,ETF･銀行,東証,322.00,322.00,319.00,322.00,6000,1926000
1613-T,電機,東証,2160.00,2165.00,2160.00,2165.00,1800,3895500
1615-T,銀行,東証,315.00,319.00,311.00,313.00,928200,292673400
1661-T,ガス開,東証1部,710.00,711.00,707.00,707.00,46000,32631000
1662-T,石油資源,東証1部,7920.00,7950.00,7890.00,7920.00,68300,541339000
1701-T,昭和KDE,東証2部,171.00,172.00,167.00,167.00,9000,1527000
1710-O,ジェイオーHD,大証2部,1665.00,1665.00,1665.00,1665.00,200,333000
1711-T,省電舎,東証マザーズ,355000.00,355000.00,340000.00,340000.00,4,1405000
1712-T,ダイセキソリュ,東証マザーズ,488000.00,488000.00,460000.00,466000.00,548,265528000
1716-J,第一カッター,JQ,916.00,917.00,915.00,917.00,1000,916000
1717-J,明豊ファシリ,JQ,185.00,186.00,182.00,183.00,15500,2850700
1718-J,美樹工業,JQ,269.00,269.00,266.00,266.00,7000,1876000
1719-T,ハザマ,東証1部,136.00,138.00,135.00,138.00,22900,3134900
1720-T,東急建設,東証1部,543.00,547.00,534.00,536.00,118050,63716880
1721-T,コムシスHD,東証1部,1125.00,1137.00,1124.00,1133.00,864000,975442000
1721-O,コムシスHD,大証1部,,,,,0,0
1722-T,MISAWA,東証1部,983.00,987.00,975.00,977.00,177000,173435000
1722-O,MISAWA,大証1部,,,,,0,0
1723-J,日本電技,JQ,937.00,937.00,936.00,936.00,800,749200
1724-J,シンクレイヤ,JQ,,,,,0,0
1725-T,フジタ,東証2部,336.00,340.00,335.00,335.00,27000,9116100
1726-T,BRHD,東証2部,136.00,136.00,136.00,136.00,1000,136000
1728-J,ミサワ中国,JQ,,,,,0,0
1729-H,三光ソフラン,HCグロース,136.00,137.00,135.00,137.00,36000,4887000
1730-J,麻生フオーム,JQ,,,,,0,0
1734-S,北弘電社,札証,,,,,0,0
1735-J,伊田テクノス,JQ,,,,,0,0
1736-J,オーテック,JQ,,,,,0,0
1737-T,三井エンジ,東証2部,,,,,0,0
1739-H,SEED,HCグロース,140000.00,140000.00,140000.00,140000.00,1,140000
1742-T,セコムテクノ,東証2部,3790.00,3800.00,3790.00,3800.00,1500,5690000
1743-O,コーアツ工業,大証2部,,,,,0,0
1743-F,コーアツ工業,福証,,,,,0,0
1744-J,キョーエイ,JQ,,,,,0,0
1750-O,カナック,大証2部,,,,,0,0
1751-J,日立プラサ,JQ,725.00,731.00,719.00,730.00,6900,5006300
1753-J,土屋ツバイ,JQ,,,,,0,0
1754-J,東新住建,JQ,448.00,449.00,443.00,443.00,1800,805300
1756-J,和興エンジ,JQ,,,,,0,0
1757-O,千年の杜,大証2部,59.00,60.00,58.00,59.00,137280,8011070
1758-J,太洋基礎,JQ,,,,,0,0
1761-S,ミサワ北海,札証,,,,,0,0
1762-T,高松建設,東証1部,1490.00,1509.00,1483.00,1483.00,9900,14807900
1762-O,高松建設,大証1部,,,,,0,0
1763-J,北陸ミサワ,JQ,,,,,0,0
1764-T,工藤建設,東証2部,,,,,0,0
1766-T,東建コーポ,東証1部,5360.00,5390.00,5320.00,5350.00,24820,132942000
1767-T,沖ウィンテック,東証2部,470.00,470.00,470.00,470.00,30000,14100000
1768-O,ソネック,大証2部,,,,,0,0
1770-J,藤田エンジ,JQ,,,,,0,0
1771-F,日本乾溜,福証,,,,,0,0
1773-T,YTL,東証1部外国,230.00,230.00,230.00,230.00,5000,1150000
1774-O,機動建設,大証2部,106.00,107.00,105.00,107.00,30000,3187000
1775-T,富士E&C,東証2部,196.00,203.00,196.00,199.00,22000,4362000
1776-T,三住道路,東証2部,97.00,98.00,97.00,97.00,13000,1262000
1778-T,古河総設,東証2部,,,,,0,0
1779-J,松本建工,JQ,,,,,0,0
1780-T,ヤマウラ,東証1部,327.00,327.00,321.00,325.00,2500,809500
1781-J,国土総建,JQ,472.00,474.00,469.00,470.00,10000,4709000
1782-J,常磐開発,JQ,,,,,0,0
1783-J,ACHL,JQ,24.00,24.00,23.00,24.00,211000,4932000
1786-T,オリエ白石,東証1部,308.00,309.00,307.00,309.00,5300,1632700
1787-J,ナカボーテック,JQ,580.00,580.00,580.00,580.00,1000,580000
1788-J,三東工業,JQ,159.00,159.00,159.00,159.00,2000,318000
1789-J,山加電業,JQ,377.00,377.00,375.00,376.00,1100,413700
1790-O,平和奥田,大証2部,133.00,135.00,133.00,133.00,20000,2676000
1792-T,みらい建,東証1部,19.00,20.00,17.00,19.00,9284000,166942000
1793-J,大本組,JQ,698.00,698.00,698.00,698.00,1000,698000
1795-J,マサル,JQ,380.00,380.00,380.00,380.00,2000,760000
1798-J,守谷商会,JQ,221.00,221.00,221.00,221.00,1000,221000
1799-J,第一建設,JQ,865.00,865.00,865.00,865.00,3000,2595000
1801-T,大成建,東証1部,323.00,325.00,320.00,320.00,3709000,1197493000
1801-O,大成建,大証1部,,,,,0,0
1802-T,大林組,東証1部,558.00,561.00,551.00,552.00,1453000,807309000
1802-O,大林組,大証1部,,,,,0,0
1803-T,清水建,東証1部,546.00,551.00,539.00,541.00,2251000,1227783000
1803-O,清水建,大証1部,,,,,0,0
1805-T,飛島建,東証1部,59.00,60.00,58.00,59.00,671500,39687000
1807-J,佐藤渡辺,JQ,140.00,140.00,140.00,140.00,1000,140000
1808-T,長谷工,東証1部,247.00,249.00,245.00,247.00,3535000,873760500
1808-O,長谷工,大証1部,247.00,247.00,247.00,247.00,1000,247000
1810-T,松井建,東証1部,500.00,500.00,492.00,494.00,22000,10930000
1811-O,銭高組,大証1部,241.00,241.00,241.00,241.00,3000,723000
1812-T,鹿島,東証1部,373.00,374.00,366.00,368.00,4460000,1651025000
1812-O,鹿島,大証1部,,,,,0,0
1813-T,不動テトラ,東証1部,170.00,172.00,165.00,166.00,3963400,667226000
1813-O,不動テトラ,大証1部,,,,,0,0
1814-T,大末建,東証1部,77.00,77.00,75.00,76.00,44000,3340000
1814-O,大末建,大証1部,,,,,0,0
1815-T,鉄建,東証1部,165.00,165.00,163.00,163.00,61000,9994000
1816-T,安藤建,東証1部,179.00,179.00,178.00,179.00,27000,4829000
1819-T,太平工,東証1部,578.00,583.00,570.00,571.00,315000,181030000
1820-T,西松建,東証1部,335.00,336.00,332.00,333.00,447000,149503000
1821-T,三住建設,東証1部,174.00,176.00,170.00,170.00,381300,66073800
1821-O,三住建設,大証1部,,,,,0,0
1822-T,大豊建,東証1部,171.00,171.00,170.00,170.00,28000,4777000
1824-T,前田建,東証1部,415.00,416.00,411.00,413.00,452000,187141000
1826-T,佐田建,東証1部,128.00,129.00,128.00,128.00,26000,3339000
1827-T,ナカノフドー,東証1部,279.00,281.00,277.00,281.00,38000,10636000
1827-O,ナカノフドー,大証1部,,,,,0,0
1828-T,田辺工,東証2部,,,,,0,0
1832-S,北海工,札証,,,,,0,0
1833-T,奥村組,東証1部,565.00,575.00,565.00,573.00,392000,223857000
1833-O,奥村組,大証1部,,,,,0,0
1834-T,小田建,東証1部,260.00,260.00,259.00,260.00,1500,389500
1835-T,東鉄工,東証1部,694.00,694.00,693.00,693.00,7000,4854000
1839-T,真柄建,東証1部,159.00,160.00,158.00,159.00,26000,4128000
1839-O,真柄建,大証1部,,,,,0,0
1840-T,土屋ホーム,東証2部,217.00,217.00,212.00,212.00,13500,2892200
1841-J,サンユ建,JQ,850.00,850.00,845.00,845.00,1200,1016500
1844-T,大盛工業,東証2部,25.00,25.00,24.00,24.00,10600,258100
1846-T,鈴縫工,東証2部,120.00,120.00,120.00,120.00,1000,120000
1847-T,イチケン,東証1部,270.00,272.00,270.00,271.00,11000,2974000
1847-O,イチケン,大証1部,,,,,0,0
1848-O,富士P･S,大証2部,165.00,165.00,165.00,165.00,1000,165000
1850-O,南海辰村,大証2部,52.00,52.00,51.00,51.00,43000,2231000
1852-T,浅沼組,東証1部,174.00,175.00,174.00,175.00,15000,2613000
1852-O,浅沼組,大証1部,,,,,0,0
1853-O,森組,大証2部,80.00,80.00,77.00,80.00,9000,706000
1854-T,新井組,東証1部,64.00,65.00,64.00,64.00,202400,12974800
1854-O,新井組,大証1部,,,,,0,0
1858-T,井上工,東証2部,98.00,99.00,98.00,98.00,127000,12463000
1860-T,戸田建,東証1部,580.00,581.00,579.00,580.00,375000,217463000
1860-O,戸田建,大証1部,,,,,0,0
1861-T,熊谷組,東証1部,179.00,180.00,178.00,178.00,200000,35743000
1865-T,青木あす,東証1部,593.00,598.00,591.00,598.00,19000,11283000
1866-T,北野建,東証1部,245.00,247.00,245.00,246.00,22000,5424000
1867-T,植木組,東証1部,190.00,196.00,190.00,194.00,42000,8128000
1868-T,三井ホーム,東証1部,569.00,573.00,569.00,572.00,23000,13130000
1870-T,矢作建,東証1部,464.00,464.00,459.00,463.00,6000,2773000
1871-T,PS三菱,東証1部,335.00,340.00,332.00,339.00,1400,472200
1872-T,アゼル,東証1部,242.00,242.00,240.00,240.00,26000,6277000
1872-O,アゼル,大証1部,,,,,0,0
1873-J,東ハウス,JQ,132.00,133.00,132.00,133.00,14000,1858000
1875-O,青木マ,大証2部,,,,,0,0
1878-T,大東建,東証1部,4950.00,4970.00,4910.00,4920.00,134000,660755000
1879-T,新日建,東証1部,430.00,433.00,426.00,426.00,20600,8851800
1880-T,スルガコーポ,東証2部,2370.00,2390.00,2330.00,2370.00,36200,85284000
1881-T,NIPPO,東証1部,883.00,884.00,875.00,879.00,58000,50979000
1882-T,東亜道,東証1部,169.00,169.00,168.00,168.00,8000,1346000
1883-T,前田道,東証1部,950.00,950.00,943.00,946.00,152000,143968000
1884-T,日道路,東証1部,201.00,204.00,199.00,203.00,226000,45565000
1885-T,東亜建,東証1部,120.00,120.00,117.00,118.00,84000,9955000
1888-T,若築建,東証1部,103.00,104.00,103.00,103.00,60000,6225000
1889-T,佐伯建,東証1部,85.00,85.00,83.00,84.00,229000,19370000
1889-O,佐伯建,大証1部,,,,,0,0
1890-T,東洋建,東証1部,95.00,95.00,93.00,93.00,764000,71796000
1890-O,東洋建,大証1部,,,,,0,0
1893-T,五洋建,東証1部,185.00,186.00,183.00,184.00,721000,133079500
1893-O,五洋建,大証1部,,,,,0,0
1895-T,大成ロテク,東証1部,184.00,185.00,184.00,185.00,2000,369000
1896-T,大林道,東証1部,188.00,190.00,188.00,189.00,14000,2646000
1896-O,大林道,大証1部,,,,,0,0
1897-O,金下建,大証2部,510.00,510.00,510.00,510.00,1000,510000
1898-T,世紀東,東証1部,91.00,91.00,90.00,90.00,22000,1989000
1899-T,福田組,東証1部,409.00,409.00,408.00,409.00,5000,2044000
1902-J,山崎建,JQ,,,,,0,0
1904-J,大成温,JQ,,,,,0,0
1905-J,テノックス,JQ,,,,,0,0
1906-J,細田工,JQ,,,,,0,0
1907-T,東北ミサワ,東証1部,355.00,355.00,346.00,347.00,39800,13896600
1908-J,三平建,JQ,32900.00,32900.00,31850.00,31850.00,30,979150
1911-T,住友林,東証1部,856.00,856.00,850.00,852.00,11000,9368000
1911-O,住友林,大証1部,854.00,856.00,848.00,850.00,292000,248461000
1913-J,旭ホームズ,JQ,,,,,0,0
1914-T,日基礎,東証1部,299.00,299.00,294.00,294.00,17300,5116300
1914-O,日基礎,大証1部,,,,,0,0
1916-T,日ビルド,東証1部,129.00,130.00,129.00,129.00,52000,6714000
1919-T,エスバイエル,東証1部,75.00,76.00,75.00,75.00,84000,6312000
1919-O,エスバイエル,大証1部,,,,,0,0
1921-T,巴コーポ,東証1部,334.00,338.00,330.00,332.00,16900,5620000
1924-T,パナホーム,東証1部,679.00,683.00,676.00,679.00,312000,211726000
1924-O,パナホーム,大証1部,,,,,0,0
1925-T,大和ハウス,東証1部,1431.00,1433.00,1420.00,1423.00,1231000,1756992000
1925-O,大和ハウス,大証1部,,,,,0,0
1926-T,ライト工,東証1部,301.00,303.00,301.00,301.00,10100,3048300
1928-T,積水ハウス,東証1部,1356.00,1356.00,1347.00,1351.00,2363000,3195760000
1928-O,積水ハウス,大証1部,,,,,0,0
1929-T,日特建,東証1部,78.00,78.00,78.00,78.00,41000,3198000
1930-T,北電事,東証1部,351.00,353.00,351.00,353.00,2000,704000
1931-O,日本電通,大証2部,,,,,0,0
1932-T,コミューチュア,東証1部,792.00,792.00,783.00,792.00,11000,8703000
1932-O,コミューチュア,大証1部,,,,,0,0
1933-O,西シス建,大証2部,,,,,0,0
1934-T,ユアテック,東証1部,634.00,634.00,629.00,629.00,13000,8210000
1935-T,TTK,東証2部,659.00,659.00,659.00,659.00,1000,659000
1937-T,西電工,東証1部,558.00,558.00,558.00,558.00,2000,1116000
1937-O,西電工,大証1部,,,,,0,0
1938-T,千歳電,東証2部,,,,,0,0
1939-T,四電工,東証1部,569.00,569.00,560.00,560.00,5000,2820000
1940-T,ツウケン,東証2部,319.00,319.00,318.00,318.00,3000,955000
1941-T,中電工,東証1部,2140.00,2145.00,2055.00,2105.00,76200,161119500
1942-T,関電工,東証1部,705.00,706.00,698.00,700.00,370000,259510000
1943-T,大明,東証1部,1165.00,1170.00,1152.00,1160.00,126000,146311000
1944-T,きんでん,東証1部,1036.00,1036.00,1018.00,1018.00,13000,13370000
1944-O,きんでん,大証1部,1031.00,1033.00,1018.00,1019.00,436000,447416000
1945-T,東京エネシス,東証1部,776.00,776.00,770.00,770.00,5000,3866000
1946-T,トーエネク,東証1部,527.00,532.00,527.00,528.00,44000,23271000
1948-T,弘電社,東証2部,,,,,0,0
1949-T,住電設,東証1部,674.00,674.00,659.00,664.00,51100,33935200
1949-O,住電設,大証1部,,,,,0,0
1950-T,日本電設,東証1部,792.00,798.00,790.00,791.00,34000,26945000
1951-T,協エクシオ,東証1部,1071.00,1078.00,1046.00,1049.00,542000,572109000
1951-O,協エクシオ,大証1部,,,,,0,0
1952-T,日空調,東証1部,679.00,695.00,679.00,688.00,13200,9056900
1954-T,日工営,東証1部,316.00,316.00,315.00,315.00,40000,12633000
1955-T,東電通,東証1部,299.00,299.00,298.00,299.00,5000,1494000
1956-T,日電設,東証1部,384.00,385.00,383.00,385.00,3000,1152000
1957-T,保安工,東証2部,395.00,400.00,395.00,400.00,9000,3594000
1959-T,九電工,東証1部,635.00,640.00,630.00,631.00,77000,48760000
1959-F,九電工,福証,,,,,0,0
1960-T,サンテック,東証2部,520.00,520.00,520.00,520.00,1000,520000
1961-T,三機工,東証1部,639.00,639.00,628.00,630.00,101000,63937000
1961-O,三機工,大証1部,,,,,0,0
1963-T,日揮,東証1部,2240.00,2250.00,2200.00,2225.00,1661000,3694285000
1964-T,中外炉,東証1部,415.00,417.00,413.00,414.00,77000,31958000
1964-O,中外炉,大証1部,,,,,0,0
1965-T,テクノ菱和,東証2部,800.00,800.00,800.00,800.00,1100,880000
1966-O,高田工,大証2部,857.00,857.00,850.00,850.00,2000,1707000
1967-T,ヤマト,東証1部,387.00,391.00,387.00,391.00,21000,8190000
1968-T,太平電,東証1部,759.00,759.00,747.00,748.00,26000,19562000
1968-O,太平電,大証1部,,,,,0,0
1969-T,高砂熱,東証1部,1132.00,1133.00,1082.00,1110.00,482000,536154000
1969-O,高砂熱,大証1部,,,,,0,0
1970-T,日立プラ,東証1部,518.00,519.00,507.00,509.00,350000,179114000
1970-O,日立プラ,大証1部,,,,,0,0
1971-T,ビルト工,東証2部,111.00,111.00,110.00,110.00,3000,332000
1972-T,三晃金,東証1部,205.00,209.00,202.00,207.00,22000,4550000
1972-O,三晃金,大証1部,,,,,0,0
1973-T,NECネSI,東証1部,1190.00,1201.00,1171.00,1181.00,73500,87170000
1975-T,朝日工,東証1部,441.00,442.00,441.00,442.00,3000,1324000
1975-O,朝日工,大証1部,,,,,0,0
1976-O,明星工,大証1部,381.00,384.00,379.00,384.00,59000,22475000
1978-T,アタカ大機,東証1部,312.00,313.00,311.00,312.00,6000,1873000
1978-O,アタカ大機,大証1部,,,,,0,0
1979-T,大気社,東証1部,1479.00,1500.00,1433.00,1470.00,96000,140695400
1980-T,ダイダン,東証1部,485.00,485.00,485.00,485.00,1000,485000
1980-O,ダイダン,大証1部,486.00,486.00,479.00,479.00,32000,15463000
1981-J,協和日成,JQ,,,,,0,0
1982-T,日比谷,東証1部,916.00,916.00,888.00,898.00,25000,22668000
1983-T,東芝プラ,東証1部,1149.00,1149.00,1122.00,1124.00,287000,324480000
1984-J,三信建,JQ,,,,,0,0
1985-J,大和電,JQ,,,,,0,0
1986-J,日商インタ,JQ,112.00,112.00,112.00,112.00,100,11200
1987-T,ソルコム,東証2部,,,,,0,0
1988-T,ショーボント,東証1部,1273.00,1275.00,1251.00,1258.00,32100,40543800
1989-O,北電話,大証2部,,,,,0,0
1990-J,東邦建,JQ,,,,,0,0
1992-J,神通機,JQ,165.00,165.00,165.00,165.00,7000,1155000
1994-J,高橋ウォル,JQ,230.00,230.00,230.00,230.00,2000,460000
1995-J,AS-SZKi,JQ,170.00,172.00,169.00,170.00,16000,2728000
1997-J,暁飯島,JQ,73.00,73.00,73.00,73.00,1000,73000
1998-J,日本土建,JQ,,,,,0,0
1999-F,サイタHD,福証,,,,,0,0
2001-T,日本粉,東証1部,415.00,417.00,413.00,414.00,89000,36898000
2001-O,日本粉,大証1部,,,,,0,0
2002-T,日清粉G,東証1部,1037.00,1040.00,1032.00,1033.00,368000,380796000
2002-O,日清粉G,大証1部,,,,,0,0
2003-T,日東富士,東証1部,350.00,361.00,350.00,360.00,6000,2145000
2004-T,昭和産,東証1部,256.00,257.00,252.00,254.00,175000,44447000
2004-O,昭和産,大証1部,,,,,0,0
2006-T,東福粉,東証2部,113.00,115.00,113.00,115.00,2000,228000
2006-F,東福粉,福証,,,,,0,0
2008-O,増田粉,大証2部,,,,,0,0
2009-T,鳥越粉,東証1部,803.00,808.00,803.00,804.00,3400,2739000
2051-T,農産工,東証1部,305.00,305.00,303.00,304.00,77000,23438000
2051-O,農産工,大証1部,,,,,0,0
2052-T,協同飼,東証1部,152.00,152.00,150.00,150.00,69000,10432000
2053-T,中部飼,東証1部,1072.00,1074.00,1061.00,1061.00,26000,27740000
2055-O,日和産,大証2部,,,,,0,0
2056-T,日配飼,東証1部,182.00,184.00,182.00,184.00,38000,6951000
2057-T,雪印種苗,東証2部,,,,,0,0
2058-F,ヒガシマル,福証,,,,,0,0
2059-T,ユニチャペット,東証1部,5180.00,5180.00,5150.00,5180.00,11100,57464000
2107-T,東洋糖,東証1部,119.00,120.00,119.00,120.00,9000,1072000
2108-T,甜菜糖,東証1部,265.00,266.00,265.00,265.00,23000,6100000
2109-T,三井製糖,東証1部,468.00,469.00,466.00,466.00,302000,141180000
2109-O,三井製糖,大証1部,,,,,0,0
2112-T,塩水糖,東証2部,,,,,0,0
2113-J,新光糖,JQ,,,,,0,0
2114-T,フジ日糖,東証2部,291.00,291.00,291.00,291.00,1000,291000
2116-T,日新糖,東証2部,208.00,208.00,208.00,208.00,5000,1040000
2120-T,ネクスト,東証マザーズ,336000.00,348000.00,322000.00,333000.00,428,143717000
2121-T,ミクシィ,東証マザーズ,1400000.00,1420000.00,1350000.00,1380000.00,1824,2536160000
