コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,269.00,270.00,267.00,268.00,928000,249430000
1305-T,ETFTPX,東証,1208.00,1213.00,1202.00,1208.00,213820,258531820
1306-T,TOPIX投,東証,1197.00,1202.00,1190.00,1195.00,1233810,1476904970
1308-T,上場TPX,東証,1182.00,1186.00,1176.00,1182.00,816000,965703600
1309-T,上証50連,東証,17100.00,17140.00,16960.00,16960.00,345,5892980
1310-T,ETF･コア30,東証,604.00,604.00,600.00,600.00,160,96600
1311-T,TOPIX30,東証,620.00,621.00,620.00,620.00,1750,1086010
1312-T,RN小型コア,東証,13190.00,13190.00,13190.00,13190.00,40,527600
1313-T,KODEX200,東証,2421.00,2421.00,2421.00,2421.00,10,24210
1314-T,上場新興,東証,1010.00,1010.00,1001.00,1001.00,1200,1208900
1316-T,上場大型,東証,770.00,770.00,770.00,770.00,10,7700
1317-T,上場中型,東証,1251.00,1251.00,1251.00,1251.00,20,25020
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,207.00,208.00,207.00,208.00,3000,622000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,14820.00,14870.00,14710.00,14760.00,45198,669227220
1321-T,225投信,東証,14790.00,14860.00,14690.00,14750.00,158181,2338970670
1322-T,上場パンタ,東証,2784.00,2810.00,2784.00,2800.00,170,475300
1323-T,南ア40,東証,340.00,340.00,340.00,340.00,1000,340000
1324-T,RTS連動,東証,114.00,114.00,112.00,114.00,77900,8829800
1325-T,ボベスパ,東証,171.00,173.00,171.00,172.00,70300,12072500
1326-T,SPDRゴール,東証,12900.00,12970.00,12900.00,12940.00,6752,87340620
1327-T,EASY商品,東証,4660.00,4680.00,4660.00,4680.00,661,3085025
1328-T,金連動,東証,3650.00,3655.00,3615.00,3620.00,800,2910150
1329-T,iS225,東証,14810.00,14890.00,14710.00,14710.00,610,9032000
1330-T,上場225,東証,14870.00,14920.00,14760.00,14800.00,97520,1450290700
1332-T,日水,東証1部,212.00,215.00,212.00,213.00,484500,103343200
1334-T,マルハニチロHD,東証1部,172.00,173.00,171.00,173.00,2345000,403384000
1343-T,REIT-ETF,東証,1548.00,1555.00,1548.00,1549.00,28870,44742750
1344-T,MXSコア30,東証,599.00,602.00,599.00,599.00,1890,1134520
1345-T,上場Jリート,東証,1470.00,1473.00,1468.00,1473.00,25700,37792700
1346-T,MXS225,東証,14810.00,14850.00,14690.00,14740.00,17146,253679910
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1190.00,1195.00,1184.00,1190.00,86860,103438490
1349-T,アジア債券,東証,12390.00,12390.00,12380.00,12380.00,8,99110
1352-T,ホウスイ,東証1部,130.00,130.00,128.00,128.00,35000,4510000
1376-T,カネコ種,JQスタンダード,857.00,868.00,857.00,862.00,4300,3700000
1377-T,サカタのタネ,東証1部,1342.00,1370.00,1342.00,1366.00,47800,65052000
1378-T,雪国マイタケ,東証2部,213.00,220.00,213.00,216.00,7400,1583300
1379-T,ホクト,東証1部,2100.00,2140.00,2097.00,2122.00,123600,262209700
1380-T,秋川牧園,JQスタンダード,,,,,0,0
1381-T,アクシーズ,JQスタンダード,791.00,792.00,791.00,792.00,3500,2768600
1382-T,ホーブ,JQスタンダード,,,,,0,0
1383-T,ベルグアース,JQスタンダード,1474.00,1493.00,1470.00,1493.00,1000,1476200
1400-T,ルーデン,JQグロース,179.00,180.00,176.00,176.00,2000,357600
1401-F,エムビーエス,福証Q-Board,1390.00,1390.00,1390.00,1390.00,200,278000
1405-T,サーラ住宅,東証2部,838.00,838.00,838.00,838.00,200,167600
1407-T,ウエストHD,JQスタンダード,1201.00,1219.00,1190.00,1200.00,36900,44236100
1408-T,サムシングHD,JQグロース,650.00,650.00,641.00,644.00,3200,2061000
1414-T,ショーボンド,東証1部,4400.00,4445.00,4390.00,4410.00,67500,297804500
1417-T,ミライトHD,東証1部,876.00,897.00,872.00,882.00,346800,305008200
1418-T,インターライフ,JQスタンダード,167.00,168.00,163.00,164.00,27700,4582800
1419-T,タマホーム,東証1部,827.00,827.00,813.00,819.00,46600,38196300
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証2部,618.00,618.00,611.00,612.00,15300,9421800
1427-T,ハビタクラフト,東証TPM,,,,,0,0
1429-T,日本アクア,東証マザーズ,2470.00,2533.00,2450.00,2490.00,14500,35903200
1491-T,中外鉱,東証2部,37.00,37.00,35.00,36.00,380600,13709500
1514-T,住石HD,東証1部,113.00,115.00,113.00,114.00,263800,29921600
1515-T,日鉄鉱,東証1部,386.00,387.00,385.00,385.00,262000,101143000
1518-T,三井松,東証1部,158.00,159.00,157.00,158.00,537000,84794000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4240.00,4255.00,4235.00,4245.00,8148,34579105
1541-T,純プラ信,東証,4575.00,4575.00,4565.00,4575.00,2765,12646825
1542-T,純銀信託,東証,6400.00,6450.00,6400.00,6450.00,1205,7715820
1543-T,純パラ信,東証,25100.00,25150.00,24020.00,25150.00,228,5663870
1544-T,上場MSジ,東証,,,,,0,0
1545-T,NASDAQ投,東証,3770.00,3770.00,3750.00,3755.00,640,2406150
1546-T,NYダウ30,東証,16430.00,16460.00,16430.00,16450.00,659,10829130
1547-T,上場米国,東証,2049.00,2060.00,2049.00,2054.00,1130,2319610
1548-T,上場チャイナ,東証,967.00,971.00,966.00,971.00,800,773690
1549-T,上場インド,東証,1088.00,1094.00,1088.00,1093.00,4730,5168370
1550-T,MXS外株,東証,1703.00,1703.00,1691.00,1701.00,1270,2159940
1551-T,JASDAQ20,東証,4860.00,4980.00,4850.00,4935.00,5730,28080500
1552-T,VIX短期,東証,1119.00,1122.00,1114.00,1121.00,115668,129369044
1554-T,上場MS世,東証,1510.00,1510.00,1509.00,1509.00,380,573740
1555-T,上場Aリート,東証,1270.00,1270.00,1263.00,1269.00,2040,2587800
1556-T,上場日中,東証,,,,,0,0
1557-T,SPDR500,東証,19050.00,19150.00,19050.00,19150.00,261,4978970
