コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,255.00,256.00,254.00,254.00,36000,9172000
1305-T,ETFTPX,東証,1328.00,1337.00,1325.00,1337.00,126040,167925940
1306-T,TOPIX投,東証,1312.00,1320.00,1307.00,1319.00,1309030,1720584730
1308-T,上場TPX,東証,1297.00,1306.00,1293.00,1305.00,102800,133948900
1309-T,上証50連,東証,25560.00,25710.00,25310.00,25350.00,101,2570090
1310-T,ETF･コア30,東証,597.00,603.00,597.00,603.00,760,457140
1311-T,TOPIX30,東証,620.00,621.00,620.00,621.00,70,43430
1312-T,RN小型コア,東証,15600.00,15600.00,15600.00,15600.00,2,31200
1313-T,KODEX200,東証,2306.00,2306.00,2306.00,2306.00,20,46120
1314-T,上場新興,東証,,,,,0,0
1319-T,300投信,東証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,16220.00,16300.00,16160.00,16270.00,35232,572626360
1321-T,225投信,東証,16210.00,16300.00,16140.00,16270.00,192396,3124372020
1322-T,上場パンタ,東証,4225.00,4225.00,4035.00,4100.00,190,777350
1323-T,南ア40,東証,319.00,324.00,319.00,324.00,1100,351900
1324-T,RTS連動,東証,91.00,92.00,90.00,92.00,48100,4396000
1325-T,ボベスパ,東証,121.00,121.00,120.00,121.00,82900,10027800
1326-T,SPDRゴール,東証,12810.00,12830.00,12780.00,12800.00,756,9678860
1327-T,EASY商品,東証,3225.00,3225.00,3220.00,3220.00,32,103190
1328-T,金連動,東証,3615.00,3615.00,3595.00,3610.00,860,3097700
1329-T,iS225,東証,16170.00,16260.00,16140.00,16240.00,6029,97910210
1330-T,上場225,東証,16250.00,16350.00,16200.00,16320.00,103370,1683662000
1332-T,日水,東証1部,571.00,581.00,569.00,579.00,1655200,954845600
1333-T,マルハニチロ,東証1部,2202.00,2214.00,2201.00,2211.00,179800,397163900
1343-T,REIT-ETF,東証,2021.00,2028.00,2021.00,2027.00,30130,60996550
1344-T,MXSコア30,東証,592.00,593.00,591.00,592.00,250,148040
1345-T,上場Jリート,東証,1909.00,1913.00,1909.00,1910.00,7000,13370600
1346-T,MXS225,東証,16170.00,16250.00,16090.00,16230.00,27360,443165390
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1300.00,1310.00,1297.00,1309.00,18800,24517880
1349-T,アジア債券,東証,13250.00,13250.00,13250.00,13250.00,4,53000
1352-T,ホウスイ,東証1部,119.00,119.00,119.00,119.00,2000,238000
1356-T,TPXベア2,東証,6240.00,6280.00,6150.00,6160.00,118180,732889200
1357-T,日経ダブ,東証,3480.00,3505.00,3440.00,3455.00,3577406,12397863640
1358-T,上場2倍,東証,9490.00,9610.00,9440.00,9590.00,5098,48648920
1360-T,日経ベア2,東証,8360.00,8420.00,8260.00,8290.00,378490,3154622700
1361-T,iS米HY債,東証,10900.00,10910.00,10860.00,10870.00,239,2597700
1362-T,iS新興債,東証,7050.00,7050.00,7030.00,7030.00,164,1153620
1363-T,iS米国債,東証,22580.00,22580.00,22480.00,22480.00,222,5001030
1364-T,iSJPX400,東証,11560.00,11640.00,11540.00,11640.00,569,6585170
1365-T,225ダブル,東証,7650.00,7740.00,7590.00,7700.00,73351,563405070
1366-T,225Dベア,東証,9080.00,9150.00,8990.00,9020.00,54586,495355100
1367-T,TPXダブル,東証,7790.00,7890.00,7730.00,7860.00,3856,30262870
1368-T,TPXDベア,東証,9060.00,9120.00,8940.00,8950.00,7262,65287040
1369-T,DIAM225,東証,15800.00,15890.00,15800.00,15890.00,1827,28957270
1376-T,カネコ種,東証2部,1000.00,1002.00,998.00,999.00,5400,5395300
1377-T,サカタのタネ,東証1部,2711.00,2735.00,2707.00,2728.00,115300,313656500
1379-T,ホクト,東証1部,2073.00,2114.00,2072.00,2101.00,58300,122333500
1380-T,秋川牧園,JQスタンダード,503.00,503.00,503.00,503.00,1000,503000
1381-T,アクシーズ,JQスタンダード,,,,,0,0
1382-T,ホーブ,JQスタンダード,,,,,0,0
1383-T,ベルグアース,JQスタンダード,898.00,898.00,898.00,898.00,100,89800
1384-T,ホクリヨウ,東証1部,920.00,932.00,914.00,932.00,6900,6368900
1385-T,UBSユーロ50,東証,3620.00,3625.00,3620.00,3625.00,5,18105
1386-T,UBS欧州,東証,6870.00,6870.00,6870.00,6870.00,1,6870
1387-T,欧通貨圏,東証,,,,,0,0
1388-T,欧州小型,東証,,,,,0,0
1389-T,UBS英大,東証,9010.00,9010.00,8880.00,8880.00,6,53420
1390-T,UBSアジア,東証,,,,,0,0
1391-T,UBSスイス,東証,1682.00,1682.00,1678.00,1679.00,8,13441
1392-T,UBS英国,東証,2466.00,2466.00,2459.00,2459.00,3,7388
1393-T,UBS米国,東証,21480.00,21480.00,21360.00,21360.00,4,85560
1394-T,UBS先進,東証,17920.00,17920.00,17920.00,17920.00,5,89600
1397-T,SMAM225,東証,,,,,0,0
1398-T,SMAMJリート,東証,,,,,0,0
1399-T,上場ボラ,東証,1230.00,1230.00,1210.00,1210.00,110,134250
1400-T,ルーデン,JQグロース,165.00,166.00,162.00,166.00,7000,1145500
1401-T,エムビーエス,東証マザーズ,2555.00,2660.00,2503.00,2503.00,6200,15830600
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,712.00,733.00,712.00,729.00,5200,3781300
1407-T,ウエストHD,JQスタンダード,627.00,630.00,625.00,628.00,21800,13674500
1408-T,サムシングHD,JQグロース,424.00,428.00,411.00,428.00,1700,710300
1414-T,ショーボンド,東証1部,4300.00,4345.00,4275.00,4340.00,96000,415086500
1417-T,ミライトHD,東証1部,869.00,876.00,865.00,868.00,109100,94956400
1418-T,インターライフ,JQスタンダード,193.00,193.00,190.00,190.00,5600,1068000
1419-T,タマホーム,東証1部,420.00,421.00,418.00,420.00,8000,3357400
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証1部,487.00,493.00,487.00,490.00,5000,2453300
1427-T,ミサワハビタ,東証TPM,,,,,0,0
1429-T,日本アクア,東証マザーズ,410.00,415.00,404.00,409.00,225600,92368300
1430-T,ファーストコポ,東証マザーズ,1130.00,1130.00,1081.00,1111.00,62600,69362000
1431-F,エスケーホーム,福証Q-Board,800.00,800.00,800.00,800.00,100,80000
1432-T,動力,東証TPM,,,,,0,0
1433-T,ベステラ,東証マザーズ,2969.00,2997.00,2969.00,2984.00,5200,15507300
1434-T,JESCOHD,東証2部,442.00,460.00,434.00,460.00,10300,4686200
1435-T,インベスターC,東証マザーズ,11950.00,12370.00,11890.00,12310.00,107300,1304377000
1436-T,フィット,東証マザーズ,1218.00,1218.00,1201.00,1217.00,8300,10054000
1456-T,225ベア,東証,11610.00,11640.00,11550.00,11550.00,511,5902220
1457-T,TPXベア,東証,,,,,0,0
1458-T,楽天Dブル,東証,5630.00,5700.00,5600.00,5680.00,75729,428526400
1459-T,楽天Dベア,東証,13310.00,13400.00,13150.00,13200.00,69133,916788460
1460-T,MXSJクオ,東証,,,,,0,0
1464-T,D400ダブ,東証,6210.00,6310.00,6180.00,6300.00,672,4192860
1465-T,DW400ベア,東証,11340.00,11340.00,11340.00,11340.00,20,226800
1466-T,J400Dベア,東証,12150.00,12220.00,11970.00,11990.00,462,5593530
1467-T,J400ブル,東証,6240.00,6310.00,6230.00,6280.00,1610,10091100
1468-T,J400ベア,東証,11370.00,11370.00,11340.00,11340.00,90,1022300
1469-T,400ベア2,東証,12230.00,12310.00,12070.00,12110.00,3040,36893000
1470-T,J400レバ,東証,12550.00,12700.00,12460.00,12690.00,1793,22652920
1471-T,J400インバ,東証,,,,,0,0
1472-T,J400ダブ,東証,4800.00,4825.00,4725.00,4740.00,872,4170345
1473-T,DIAMトピ,東証,,,,,0,0
1474-T,DIAMJ4百,東証,,,,,0,0
1475-T,iSTOPIX,東証,1280.00,1287.00,1275.00,1286.00,370,473647
1476-T,iSJリート,東証,1927.00,1932.00,1921.00,1932.00,49725,95815919
1477-T,iS分散,東証,1541.00,1541.00,1541.00,1541.00,1,1541
1478-T,iS高配当,東証,1645.00,1655.00,1639.00,1655.00,358,588878
1491-T,中外鉱,東証2部,21.00,22.00,21.00,21.00,28200,599400
1514-T,住石HD,東証1部,91.00,92.00,90.00,90.00,75300,6832800
1515-T,日鉄鉱,東証1部,386.00,390.00,386.00,386.00,49000,18985000
1518-T,三井松,東証1部,111.00,112.00,111.00,111.00,219000,24419000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4210.00,4215.00,4200.00,4215.00,17876,75228740
1541-T,純プラ信,東証,3240.00,3245.00,3220.00,3230.00,25291,81752195
1542-T,純銀信託,東証,5180.00,5180.00,5160.00,5170.00,2904,15036540
1543-T,純パラ信,東証,18400.00,18400.00,18200.00,18200.00,133,2423460
1545-T,NASDAQ投,東証,5040.00,5040.00,5010.00,5020.00,250,1254000
1546-T,NYダウ30,東証,19150.00,19150.00,19020.00,19110.00,1202,22990920
1547-T,上場米国,東証,2439.00,2440.00,2423.00,2424.00,5070,12349190
1548-T,上場チャイナ,東証,946.00,946.00,940.00,940.00,870,822640
1549-T,上場インド,東証,1160.00,1160.00,1146.00,1146.00,2980,3433200
1550-T,MXS外株,東証,1808.00,1810.00,1798.00,1801.00,1660,2990850
1551-T,JASDAQ20,東証,3660.00,3660.00,3625.00,3655.00,80,292350
1552-T,VIX短期,東証,480.00,482.00,477.00,478.00,2248370,1079291971
1554-T,上場MS世,東証,1580.00,1589.00,1572.00,1580.00,260,410790
1555-T,上場Aリート,東証,1520.00,1549.00,1517.00,1546.00,1490,2276500
1557-T,SPDR500,東証,22530.00,22550.00,22440.00,22440.00,401,9026360
1559-T,タイSET50,東証,2719.00,2719.00,2651.00,2651.00,47,126726
1560-T,ブルサKLCI,東証,4800.00,4800.00,4740.00,4740.00,6,28510
1561-T,VIX中期,東証,30000.00,30000.00,29960.00,29960.00,14,419560
1562-T,YMアジ日,東証,,,,,0,0
1563-T,マザーズコア,東証,3250.00,3300.00,3230.00,3285.00,3518,11486010
1565-T,日経カバコ,東証,,,,,0,0
1566-T,上場EM債,東証,52600.00,52900.00,52500.00,52600.00,147,7727600
1567-T,MXSリスク5,東証,,,,,0,0
1568-T,TPX2倍,東証,10040.00,10160.00,9950.00,10130.00,140540,1416703800
1569-T,TPX-1倍,東証,4900.00,4915.00,4860.00,4875.00,1110,5411050
1570-T,日経レバ,東証,10030.00,10150.00,9950.00,10100.00,8254554,83078485860
1571-T,日経インバ,東証,2663.00,2673.00,2649.00,2655.00,204243,543177025
1572-T,H株ブル,東証,7280.00,7280.00,7250.00,7260.00,320,2325500
1573-T,H株ベア,東証,12220.00,12260.00,12130.00,12130.00,790,9643000
1574-T,MXSリスク10,東証,,,,,0,0
1575-T,中国A300,東証,580.00,580.00,560.00,560.00,820,459400
1576-T,南方A50,東証,,,,,0,0
1577-T,高配当70,東証,18640.00,18730.00,18600.00,18730.00,217,4051370
1578-T,上場225M,東証,1280.00,1299.00,1274.00,1282.00,1187,1513759
1579-T,日経2倍,東証,10540.00,10650.00,10450.00,10610.00,612430,6478812700
1580-T,日経-1倍,東証,7150.00,7190.00,7120.00,7140.00,35130,250958800
1581-T,iS先進国,東証,5700.00,5720.00,5670.00,5720.00,180,1024630
1582-T,iSエマージン,東証,4480.00,4500.00,4450.00,4500.00,246,1097880
1583-T,iSフロンティア,東証,2809.00,2809.00,2755.00,2755.00,243,671897
1584-T,サムスンG株,東証,,,,,0,0
1585-T,ダイワEX-F,東証,,,,,0,0
1586-T,上場EX-F,東証,1089.00,1100.00,1089.00,1089.00,3,3278
1587-T,iS米超大,東証,10100.00,10100.00,10100.00,10100.00,1,10100
1588-T,iS米小型,東証,12010.00,12010.00,12010.00,12010.00,7,84070
1589-T,iS米高配,東証,8650.00,8650.00,8560.00,8640.00,323,2780490
1590-T,iS米リート,東証,8560.00,8590.00,8500.00,8500.00,238,2026290
1591-T,J日経400,東証,11420.00,11500.00,11380.00,11480.00,13180,150705000
1592-T,上場J400,東証,1047.00,1053.00,1043.00,1053.00,2513,2637001
1593-T,MXS400,東証,11640.00,11710.00,11600.00,11700.00,1194,13930180
1595-T,NZAMJリート,東証,,,,,0,0
1596-T,NZAMEx-F,東証,,,,,0,0
1597-T,MXSJリート,東証,1911.00,1913.00,1909.00,1910.00,400,763710
1598-T,RNFIETF,東証,,,,,0,0
1599-T,ダイワJ400,東証,11590.00,11650.00,11590.00,11650.00,396,4605980
1605-T,国際帝石,東証1部,801.00,805.00,791.00,794.00,6748600,5367180330
1606-T,海洋掘削,東証1部,2168.00,2187.00,2157.00,2166.00,16100,34939700
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,134.00,134.00,133.00,133.00,6300,842200
1613-T,電機,東証,1514.00,1514.00,1514.00,1514.00,10,15140
1615-T,銀行,東証,142.00,143.00,141.00,143.00,257800,36635100
1617-T,食品,東証,,,,,0,0
1618-T,エネ資源,東証,8920.00,8930.00,8890.00,8890.00,74,659030
1619-T,建設資材,東証,18370.00,18530.00,18250.00,18250.00,53,969130
1620-T,素材化学,東証,,,,,0,0
1621-T,医薬品,東証,19250.00,19580.00,19250.00,19570.00,227,4409530
1622-T,自動車,東証,17950.00,18130.00,17790.00,17930.00,18,323040
1623-T,鉄鋼非鉄,東証,,,,,0,0
1624-T,機械,東証,,,,,0,0
1625-T,電機精密,東証,12090.00,12360.00,12090.00,12360.00,2,24450
1626-T,情通サ他,東証,15970.00,16340.00,15970.00,16340.00,2,32310
1627-T,電力ガス,東証,7150.00,7190.00,7150.00,7190.00,48,344470
1628-T,運輸物流,東証,,,,,0,0
1629-T,商社卸売,東証,,,,,0,0
1630-T,小売,東証,,,,,0,0
1631-T,銀行・17,東証,8310.00,8310.00,8250.00,8290.00,42,347330
1632-T,金融,東証,,,,,0,0
1633-T,不動産,東証,27210.00,27210.00,27210.00,27210.00,2,54420
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,10020.00,10020.00,10020.00,10020.00,1,10020
1636-T,ダイワ建設,東証,,,,,0,0
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,20090.00,20090.00,20090.00,20090.00,10,200900
1639-T,ダイワ自動,東証,17860.00,18240.00,17860.00,18240.00,49,877970
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,,,,,0,0
1642-T,ダイワ電機,東証,12350.00,12350.00,12350.00,12350.00,1,12350
1643-T,ダイワ情報,東証,,,,,0,0
1644-T,ダイワ電力,東証,,,,,0,0
1645-T,ダイワ運輸,東証,,,,,0,0
1646-T,ダイワ商社,東証,,,,,0,0
1647-T,ダイワ小売,東証,,,,,0,0
1648-T,ダイワ銀行,東証,,,,,0,0
1649-T,ダイワ金融,東証,,,,,0,0
1650-T,ダイワ不動,東証,,,,,0,0
