コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,265.00,265.00,263.00,264.00,29000,7650000
1305-T,ETFTPX,東証,1470.00,1475.00,1465.00,1472.00,83970,123488750
1306-T,TOPIX投,東証,1449.00,1457.00,1445.00,1452.00,1513650,2194606300
1308-T,上場TPX,東証,1436.00,1441.00,1432.00,1436.00,38300,55025500
1309-T,上証50連,東証,25600.00,25600.00,25440.00,25600.00,27,690070
1310-T,ETF･コア30,東証,662.00,665.00,662.00,665.00,220,145870
1311-T,TOPIX30,東証,689.00,689.00,680.00,687.00,3600,2454390
1312-T,RN小型コア,東証,16630.00,16750.00,16630.00,16750.00,93,1551490
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,1159.00,1160.00,1159.00,1160.00,900,1043900
1319-T,300投信,東証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,18050.00,18170.00,18040.00,18130.00,24097,436126220
1321-T,225投信,東証,18050.00,18170.00,18030.00,18110.00,361186,6533231330
1322-T,上場パンタ,東証,4070.00,4070.00,4060.00,4060.00,110,447600
1323-T,南ア40,東証,,,,,0,0
1324-T,RTS連動,東証,99.00,100.00,99.00,99.00,98600,9789500
1325-T,ボベスパ,東証,140.00,141.00,139.00,140.00,258300,36210400
1326-T,SPDRゴール,東証,13270.00,13280.00,13240.00,13240.00,1220,16176590
1327-T,EASY商品,東証,3205.00,3235.00,3180.00,3235.00,9,28850
1328-T,金連動,東証,3660.00,3670.00,3660.00,3670.00,1110,4063900
1329-T,iS225,東証,18040.00,18120.00,18010.00,18080.00,2076,37450430
1330-T,上場225,東証,18110.00,18210.00,18080.00,18170.00,124730,2261713700
1332-T,日水,東証1部,623.00,630.00,617.00,628.00,1474500,921483900
1333-T,マルハニチロ,東証1部,2475.00,2507.00,2458.00,2495.00,120900,300885400
1343-T,REIT-ETF,東証,2074.00,2075.00,2051.00,2052.00,81940,169057690
1344-T,MXSコア30,東証,649.00,649.00,644.00,649.00,230,148920
1345-T,上場Jリート,東証,1951.00,1952.00,1934.00,1939.00,19000,36968300
1346-T,MXS225,東証,17990.00,18110.00,17980.00,18060.00,21119,380678990
1347-T,上場グリチ,東証,3280.00,3280.00,3280.00,3280.00,10,32800
1348-T,MXSトピクス,東証,1438.00,1444.00,1435.00,1443.00,20330,29269670
1349-T,アジア債券,東証,13050.00,13050.00,13050.00,13050.00,10,130500
